paper_id,chunk_id,chunk_index,chunk_text,section_title,section_path,page_start,page_end,char_start,char_end,title,authors,category,published,url,arxiv_id,topic_cluster,token_count,word_count,contains_citation_marker,contains_equation_like_text,source_word_start,source_word_end
astrobench_3474c47fe1,astrobench_3474c47fe1_chunk_001,1,"and illustrate its behaviour using the Hernquist model. We find that softly truncated models are dynamically consistent provided that the truncation is sufficiently gradual, and we determine the corresponding critical truncation sharpness. Their distribution functions display a characteristic bump-dip feature near the truncation energy that signals the transition between consistent and inconsistent cases. In contrast to sharply truncated models, softly truncated systems can support an extensive family of Osipkov-Merritt orbital structures, including moderately radial ones. Soft truncations therefore offer a general and physically motivated route to constructing finite-extent dynamical models with well-controlled outer-edge behaviour.",title_abstract,title_abstract,,,,,Self-consistent dynamical models with a finite extent -- V. Smooth radial truncations and phase-space consistency,Maarten Baes,astro-ph.GA,2026-01-13T09:17:21Z,http://arxiv.org/abs/2601.08361v1,2601.08361,distribution_functions,123,94,False,False,90,184
astrobench_79edfd6850,astrobench_79edfd6850_chunk_000,0,"Constraining the Galactic bar and spiral pattern speeds with the Hyades tidal stream. We present a suite of direct $N$-body simulations of the Hyades open cluster and its tidal stream in a Milky Way potential that includes a rotating bar and spiral arms. Using the high-resolution code PETAR and an AGAMA-based multi-component Galactic model, we vary the bar and spiral pattern speeds ($Ω_b$, $Ω_s$) on a discrete grid and quantify the resulting changes in stream orientation, length, and internal density structure. We compare the simulations to Gaia EDR3 using the convergent point (CP) and compact convergent point (CCP) methods, followed by an adaptive three-dimensional nearest-neighbor matching in Cartesian space $(x,y,z)$. The Gaia candidate members exhibit a pronounced longitudinal density peak",title_abstract,title_abstract,,,,,Constraining the Galactic bar and spiral pattern speeds with the Hyades tidal stream,"Zi-yi Zhou, Long Wang, Tereza Jerabkova, Zhenghao He",astro-ph.GA,2026-03-31T07:33:52Z,http://arxiv.org/abs/2603.29360v1,2603.29360,galactic_dynamics,156,120,False,True,0,120
astrobench_79edfd6850,astrobench_79edfd6850_chunk_001,1,"convergent point (CP) and compact convergent point (CCP) methods, followed by an adaptive three-dimensional nearest-neighbor matching in Cartesian space $(x,y,z)$. The Gaia candidate members exhibit a pronounced longitudinal density peak at $Y_{\mathrm{rot}} \approx 0.1\,\mathrm{kpc}$ in a stream-aligned coordinate system. Models with $Ω_s = 22.5\,\mathrm{km\,s^{-1}\,kpc^{-1}}$ and $Ω_b \simeq 40$--$45\,\mathrm{km\,s^{-1}\,kpc^{-1}}$ best reproduce this feature, while faster-bar models fail to match the observed density structure. These models are consistent with recent constraints favoring a relatively slow Galactic bar, and they illustrate how nearby open-cluster streams can provide an independent, local constraint on non-axisymmetric Galactic dynamics.",title_abstract,title_abstract,,,,,Constraining the Galactic bar and spiral pattern speeds with the Hyades tidal stream,"Zi-yi Zhou, Long Wang, Tereza Jerabkova, Zhenghao He",astro-ph.GA,2026-03-31T07:33:52Z,http://arxiv.org/abs/2603.29360v1,2603.29360,galactic_dynamics,120,92,False,True,90,182
astrobench_e6b347fbf5,astrobench_e6b347fbf5_chunk_000,0,"Set the Night on FIRE: Building an Empirical Local Dark Matter Velocity Distribution. The majority of terrestrial direct detection experiments for Dark Matter (DM) rely on the Standard Halo Model (SHM), which assumes the local DM velocity distribution follows a Maxwell-Boltzmann distribution. However, galaxy mergers can deposit DM that remains kinematically clustered today, inducing deviations from the smooth SHM prediction. Previous studies have suggested that the local stellar velocity distribution may serve as a tracer for DM populations originating from the same progenitor systems. In this work, we systematically investigate how merger mass and accretion time affect the correlation between local stellar and DM velocity distributions in Milky Way-like galaxies from the FIRE-2 simulations. We find a strong correlation between",title_abstract,title_abstract,,,,,Set the Night on FIRE: Building an Empirical Local Dark Matter Velocity Distribution,"Xiuyuan Zhang, Andreas Thoyas, Lina Necib, Andrew Wetzel, Arpit Arora",astro-ph.GA,2026-03-26T18:00:00Z,http://arxiv.org/abs/2603.25783v1,2603.25783,galactic_dynamics,156,120,False,False,0,120
astrobench_e6b347fbf5,astrobench_e6b347fbf5_chunk_001,1,"how merger mass and accretion time affect the correlation between local stellar and DM velocity distributions in Milky Way-like galaxies from the FIRE-2 simulations. We find a strong correlation between traceable DM components and their stellar counterparts, with the tightest correspondence arising from lower-mass mergers accreted at earlier cosmic times. For the remaining DM that lacks an identifiable stellar counterpart, which dominate the full DM fraction, we find that its velocity distribution is well described by a component-wise generalized Gaussian. Combining these two ingredients, we reconstruct the full local DM velocity distribution. This framework captures merger-induced features-such as co-rotation of accreted material with the galactic disk-that are entirely absent in the SHM. Finally, we propagate uncertainties through the reconstruction and",title_abstract,title_abstract,,,,,Set the Night on FIRE: Building an Empirical Local Dark Matter Velocity Distribution,"Xiuyuan Zhang, Andreas Thoyas, Lina Necib, Andrew Wetzel, Arpit Arora",astro-ph.GA,2026-03-26T18:00:00Z,http://arxiv.org/abs/2603.25783v1,2603.25783,galactic_dynamics,156,120,False,False,90,210
astrobench_e6b347fbf5,astrobench_e6b347fbf5_chunk_002,2,"velocity distribution. This framework captures merger-induced features-such as co-rotation of accreted material with the galactic disk-that are entirely absent in the SHM. Finally, we propagate uncertainties through the reconstruction and show that they are dominated by the stellar mass-halo mass relation, which is unlikely to improve substantially in the near term. We therefore argue that this framework approaches the current limit of our ability to characterize the local DM velocity distribution.",title_abstract,title_abstract,,,,,Set the Night on FIRE: Building an Empirical Local Dark Matter Velocity Distribution,"Xiuyuan Zhang, Andreas Thoyas, Lina Necib, Andrew Wetzel, Arpit Arora",astro-ph.GA,2026-03-26T18:00:00Z,http://arxiv.org/abs/2603.25783v1,2603.25783,galactic_dynamics,93,71,False,False,180,251
astrobench_1e3dee4300,astrobench_1e3dee4300_chunk_000,0,"Bar Properties and Star-by-Star Bar Membership via Action Conservation. A bar-like central feature is commonly observed in both nearby and distant spiral-type galaxies, including the Milky Way. While many methods exist to categorise this morphology, no one method has emerged as the field-wide standard. To develop a rigorous and consistent method for identifying these bars, we investigate a classification scheme based on dynamical actions. In the Gaia era, actions can be estimated for individual stars in both observations and simulations, making this a natural and unifying diagnostic, assuming the intrinsic errors and selection functions are understood. Our approach is straightforward: stars that participate in the bar are subject to a strongly non-axisymmetric potential and, therefore, do not completely conserve their",title_abstract,title_abstract,,,,,Bar Properties and Star-by-Star Bar Membership via Action Conservation,"Elizabeth J. Iles, Finn A. Pal, Joss Bland-Hawthorn, Ken Freeman",astro-ph.GA,2026-03-26T02:45:29Z,http://arxiv.org/abs/2603.24952v1,2603.24952,galactic_dynamics,156,120,False,False,0,120
astrobench_1e3dee4300,astrobench_1e3dee4300_chunk_001,1,"errors and selection functions are understood. Our approach is straightforward: stars that participate in the bar are subject to a strongly non-axisymmetric potential and, therefore, do not completely conserve their actions. We use this property to define a star-by-star criterion, formulated as an inequality and evaluated within measurement uncertainties, to identify bar members based on the degree to which their total action fails to be conserved. From tests on simulated galaxies, we find that the bar region is indeed characterised by a lower fraction of stars with conserved actions and that stars on bar orbits are represented by larger percentage changes in their actions. We are able to classify the spatial extent of barred region via the standard parameters of",title_abstract,title_abstract,,,,,Bar Properties and Star-by-Star Bar Membership via Action Conservation,"Elizabeth J. Iles, Finn A. Pal, Joss Bland-Hawthorn, Ken Freeman",astro-ph.GA,2026-03-26T02:45:29Z,http://arxiv.org/abs/2603.24952v1,2603.24952,galactic_dynamics,156,120,False,False,90,210
astrobench_1e3dee4300,astrobench_1e3dee4300_chunk_002,2,"that stars on bar orbits are represented by larger percentage changes in their actions. We are able to classify the spatial extent of barred region via the standard parameters of bar length and orientation, while also individually separating bar-located from bar-member stars on bar orbits. As proof of concept, our automated method based on dynamical actions robustly identifies bar parameters that closely match the eye's performance (average bar length variation ~9%) in barred snapshots of the test galaxy.",title_abstract,title_abstract,,,,,Bar Properties and Star-by-Star Bar Membership via Action Conservation,"Elizabeth J. Iles, Finn A. Pal, Joss Bland-Hawthorn, Ken Freeman",astro-ph.GA,2026-03-26T02:45:29Z,http://arxiv.org/abs/2603.24952v1,2603.24952,galactic_dynamics,102,78,False,False,180,258
astrobench_eb380fd57f,astrobench_eb380fd57f_chunk_000,0,"Phase spirals across galactic disks I: Exploring dynamical influences on winding. The vertical phase-space spirals in the Milky Way are clear evidence of disequilibrium. However, they are challenging to study because phase mixing signals evolve under the influence of many different dynamical processes and can be driven by many sources of disequilibrium. We characterize phase spirals in two simulations -- one test particle and one N-body -- with basis function expansions, using these to derive winding times ($T_{\rm fit}$). We find that phase spirals in the test particle simulation wind up as expected from pure phase mixing theory while those in the self-consistent simulation do not. Specifically, in the N-body simulation we find that (i) the onset of winding is",title_abstract,title_abstract,,,,,Phase spirals across galactic disks I: Exploring dynamical influences on winding,"Kiyan Tavangar, Kathryn V. Johnston, Jason A. S. Hunt, Axel Widmark, Chris Hamilton, Michael S. Petersen, Martin D. Weinberg",astro-ph.GA,2026-03-24T18:00:00Z,http://arxiv.org/abs/2603.23588v1,2603.23588,galactic_dynamics,156,120,False,True,0,120
astrobench_eb380fd57f,astrobench_eb380fd57f_chunk_001,1,"up as expected from pure phase mixing theory while those in the self-consistent simulation do not. Specifically, in the N-body simulation we find that (i) the onset of winding is delayed, (ii) the winding rate is slowed, and (iii) the rate of winding oscillates with time. The extent of these effects depends on the azimuthal action $J_φ$ of the phase spiral region. We build some physical intuition for these effects through 1-D toy models which follow a group of co-moving stars traveling through several different evolving potentials. We find that phase spiral winding can be delayed until the group no longer moves coherently with the midplane of the (perturbed) potential and oscillates with time as the group experiences (e.g.) a",title_abstract,title_abstract,,,,,Phase spirals across galactic disks I: Exploring dynamical influences on winding,"Kiyan Tavangar, Kathryn V. Johnston, Jason A. S. Hunt, Axel Widmark, Chris Hamilton, Michael S. Petersen, Martin D. Weinberg",astro-ph.GA,2026-03-24T18:00:00Z,http://arxiv.org/abs/2603.23588v1,2603.23588,galactic_dynamics,156,120,False,True,90,210
astrobench_eb380fd57f,astrobench_eb380fd57f_chunk_002,2,"phase spiral winding can be delayed until the group no longer moves coherently with the midplane of the (perturbed) potential and oscillates with time as the group experiences (e.g.) a breathing mode traveling through the disk. Rates of winding change as the vertical structure of the disk evolves. The modifications to winding are strongest in the inner galaxy where the disk potential dominates. We conclude that in the Milky Way, all calculations of the winding time should be interpreted as lower limits and that the most trustworthy winding times are likely in the outer disk.",title_abstract,title_abstract,,,,,Phase spirals across galactic disks I: Exploring dynamical influences on winding,"Kiyan Tavangar, Kathryn V. Johnston, Jason A. S. Hunt, Axel Widmark, Chris Hamilton, Michael S. Petersen, Martin D. Weinberg",astro-ph.GA,2026-03-24T18:00:00Z,http://arxiv.org/abs/2603.23588v1,2603.23588,galactic_dynamics,124,95,False,False,180,275
astrobench_cbff59e329,astrobench_cbff59e329_chunk_000,0,"Kinematic diagnostics for non-axisymmetry in the Milky Way's nuclear stellar disc. There is now strong evidence that the Milky Way (MW) hosts a nuclear stellar disc (NSD). However, whether the NSD is purely axisymmetric or contains a nuclear bar remains unresolved. Since approximately $50\%$ of barred galaxies with MW-like mass in the local Universe host a nuclear bar, investigating whether the MW hosts one is of interest. We conduct a systematic analysis to identify robust kinematic diagnostics capable of determining whether the MW hosts a nuclear bar. Using N-body simulations, we explore the kinematic signatures indicative of a nuclear bar. Using the phase-space coordinates longitude $(\ell)$, latitude $(b)$, proper motions ($μ_\ell$ and $μ_{\rm b})$ and line-of-sight velocity $(v_{\rm los})$, we",title_abstract,title_abstract,,,,,Kinematic diagnostics for non-axisymmetry in the Milky Way's nuclear stellar disc,"Karl Fiteni, Xingchen Li, Mattia C. Sormani, Victor P. Debattista, Arianna Vasini, Francisco Nogueras-Lara, Jason L. Sanders, Nathan Deg, Mathias Schultheis, Marco Donati, Zi-Xuan Feng",astro-ph.GA,2026-03-19T10:39:35Z,http://arxiv.org/abs/2603.18738v1,2603.18738,galactic_dynamics,156,120,False,True,0,120
astrobench_cbff59e329,astrobench_cbff59e329_chunk_001,1,"we explore the kinematic signatures indicative of a nuclear bar. Using the phase-space coordinates longitude $(\ell)$, latitude $(b)$, proper motions ($μ_\ell$ and $μ_{\rm b})$ and line-of-sight velocity $(v_{\rm los})$, we test various diagnostics assuming different nuclear bar orientations. We also evaluate how sample size, dust extinction and bar amplitude influence the efficacy of the diagnostics. We identify two independent kinematic diagnostics capable of revealing a nuclear bar in the MW: (1) the vertex deviation, $l_{\rm v}$, of the ($v_{\ell}-v_{\rm los}$) velocity ellipse; and (2) The asymmetry in the $μ_{\ell}$ vs $\ell$ distribution. While both are impacted by the sample size and extinction, the vertex deviation proves more robust, especially when combining stars from multiple observational fields. We also assess the",title_abstract,title_abstract,,,,,Kinematic diagnostics for non-axisymmetry in the Milky Way's nuclear stellar disc,"Karl Fiteni, Xingchen Li, Mattia C. Sormani, Victor P. Debattista, Arianna Vasini, Francisco Nogueras-Lara, Jason L. Sanders, Nathan Deg, Mathias Schultheis, Marco Donati, Zi-Xuan Feng",astro-ph.GA,2026-03-19T10:39:35Z,http://arxiv.org/abs/2603.18738v1,2603.18738,galactic_dynamics,156,120,False,True,90,210
astrobench_cbff59e329,astrobench_cbff59e329_chunk_002,2,"$\ell$ distribution. While both are impacted by the sample size and extinction, the vertex deviation proves more robust, especially when combining stars from multiple observational fields. We also assess the correlation between the line-of-sight velocity and the $h_3$ Gauss-Hermite moment (""skewness"") of the line-of-sight velocity but find no clear distinction between an NSD and a nuclear bar based on this metric. Our results suggest that data from the current KMOS survey may allow a marginal detection of a nuclear bar using the vertex deviation method. A companion paper provides further validation and detailed analysis of this approach. Nonetheless, future surveys will provide the high quality data necessary to fully exploit the diagnostics outlined in this study.",title_abstract,title_abstract,,,,,Kinematic diagnostics for non-axisymmetry in the Milky Way's nuclear stellar disc,"Karl Fiteni, Xingchen Li, Mattia C. Sormani, Victor P. Debattista, Arianna Vasini, Francisco Nogueras-Lara, Jason L. Sanders, Nathan Deg, Mathias Schultheis, Marco Donati, Zi-Xuan Feng",astro-ph.GA,2026-03-19T10:39:35Z,http://arxiv.org/abs/2603.18738v1,2603.18738,galactic_dynamics,151,116,False,True,180,296
astrobench_b7b4f9944a,astrobench_b7b4f9944a_chunk_000,0,"Quantifying the Milky Way, LMC and their interaction using all-sky kinematics of outer halo stars. The recent pericentric passage of the Large Magellanic Cloud (LMC) through the Milky Way (MW) has dislodged its centre of mass, inducing a state of dynamical disequilibrium, the reflex motion, in the kinematics of outer stellar halo stars. Using data out to distances of $160 \, \rm kpc$ from the combined H3+SEGUE+MagE outer halo survey, we constrain the mass of the MW and LMC, as well as the resulting reflex motion and the velocity anisotropy of the stellar halo. Using a suite of 32,000 rigid MW--LMC simulations, each with a MW stellar halo evolved to the present day in the combined MW--LMC potential, we perform",title_abstract,title_abstract,,,,,"Quantifying the Milky Way, LMC and their interaction using all-sky kinematics of outer halo stars","Richard A. N. Brooks, Jason L. Sanders, Adam M. Dillamore, Nicolás Garavito-Camargo, Vedant Chandra, Adrian M. Price-Whelan, Phillip Cargile",astro-ph.GA,2026-03-09T18:00:04Z,http://arxiv.org/abs/2603.08788v1,2603.08788,galactic_dynamics,156,120,False,True,0,120
astrobench_b7b4f9944a,astrobench_b7b4f9944a_chunk_001,1,"of the stellar halo. Using a suite of 32,000 rigid MW--LMC simulations, each with a MW stellar halo evolved to the present day in the combined MW--LMC potential, we perform Simulation Based Inference by training a neural posterior estimator on the means and dispersions of the radial and tangential velocities of stars from the combined H3+SEGUE+MagE outer halo sample. Relative to halo stars at $100 \, \rm kpc$, we find the magnitude of the reflex velocity to be $v_{\rm travel} = 39.4^{+7.6}_{-7.2}\,\rm km \, s^{-1}$. Simultaneously, we determine the enclosed MW mass to be $M_{\rm MW}(< 50 \, \rm kpc) = 3.63 \pm 0.16 \times 10^{11}\, \rm M_{\odot}$ and the enclosed LMC mass to be $M_{\rm LMC}(< 50 \, \rm",title_abstract,title_abstract,,,,,"Quantifying the Milky Way, LMC and their interaction using all-sky kinematics of outer halo stars","Richard A. N. Brooks, Jason L. Sanders, Adam M. Dillamore, Nicolás Garavito-Camargo, Vedant Chandra, Adrian M. Price-Whelan, Phillip Cargile",astro-ph.GA,2026-03-09T18:00:04Z,http://arxiv.org/abs/2603.08788v1,2603.08788,galactic_dynamics,156,120,False,True,90,210
astrobench_b7b4f9944a,astrobench_b7b4f9944a_chunk_002,2,"MW mass to be $M_{\rm MW}(< 50 \, \rm kpc) = 3.63 \pm 0.16 \times 10^{11}\, \rm M_{\odot}$ and the enclosed LMC mass to be $M_{\rm LMC}(< 50 \, \rm kpc) = 9.74^{+2.07}_{-1.81} \times 10^{10}\, \rm M_{\odot}$. Our results suggest that the total LMC mass must be at least $\sim20\%$ that of the MW. The velocity anisotropy prior to the LMC's infall is constrained to be $β_0 = 0.61 \pm 0.03$. Finally, we demonstrate that failing to account for the LMC in models biases the MW mass estimate to prefer slightly more massive values.",title_abstract,title_abstract,,,,,"Quantifying the Milky Way, LMC and their interaction using all-sky kinematics of outer halo stars","Richard A. N. Brooks, Jason L. Sanders, Adam M. Dillamore, Nicolás Garavito-Camargo, Vedant Chandra, Adrian M. Price-Whelan, Phillip Cargile",astro-ph.GA,2026-03-09T18:00:04Z,http://arxiv.org/abs/2603.08788v1,2603.08788,galactic_dynamics,123,94,False,True,180,274
astrobench_c59a82f3b2,astrobench_c59a82f3b2_chunk_000,0,"Comparing dynamical effects of the central bar and the spiral arms in the solar neighborhood. The dynamical effects on the stellar motion produced by the Galactic central bar and the spiral arms perturbations are investigated separately and compared. The stars from the Gaia DR3 catalog are selected in the region of observable completeness, which we estimate as $\sim$1 kpc from the Sun. We apply the 2D model of the Galactic potential consisting of three axisymmetric components, the disk, the bulge, and the dark matter halo, and two non-axisymmetric components, the central bar and the spiral arms. The stellar dynamics is studied using analytical and numerical techniques, such as Hamiltonian topology analysis, the construction of dynamical maps on the representative planes,",title_abstract,title_abstract,,,,,Comparing dynamical effects of the central bar and the spiral arms in the solar neighborhood,"Willian Y. Nacafucasaco, Tatiana A. Michtchenko, Douglas Barros, Jacques Lépine",astro-ph.GA,2026-02-28T20:23:14Z,http://arxiv.org/abs/2603.00800v1,2603.00800,galactic_dynamics,156,120,False,True,0,120
astrobench_c59a82f3b2,astrobench_c59a82f3b2_chunk_001,1,"central bar and the spiral arms. The stellar dynamics is studied using analytical and numerical techniques, such as Hamiltonian topology analysis, the construction of dynamical maps on the representative planes, dynamic spectra, and Poincaré sections. We identify the main dynamical features in the solar neighborhood (SNd), the corotation (CR) and Lindblad resonances (LRs). By assuming that the main moving groups (MGs) in the SNd originate from the resonances, we compare their locations, structures, and intensities with the theoretical predictions and provide a description of the process involved in the formation of the MGs. In addition, we explore parametric planes by adjusting the values of the pattern rotation speed $Ω_{p}$ with the positions of the MGs, for both the spiral arms",title_abstract,title_abstract,,,,,Comparing dynamical effects of the central bar and the spiral arms in the solar neighborhood,"Willian Y. Nacafucasaco, Tatiana A. Michtchenko, Douglas Barros, Jacques Lépine",astro-ph.GA,2026-02-28T20:23:14Z,http://arxiv.org/abs/2603.00800v1,2603.00800,galactic_dynamics,156,120,False,True,90,210
astrobench_c59a82f3b2,astrobench_c59a82f3b2_chunk_002,2,"of the MGs. In addition, we explore parametric planes by adjusting the values of the pattern rotation speed $Ω_{p}$ with the positions of the MGs, for both the spiral arms and bar models, and conclude that the spiral arms model shows better results when compared to those of the bar, under the hypothesis of the dynamical origin of MGs.",title_abstract,title_abstract,,,,,Comparing dynamical effects of the central bar and the spiral arms in the solar neighborhood,"Willian Y. Nacafucasaco, Tatiana A. Michtchenko, Douglas Barros, Jacques Lépine",astro-ph.GA,2026-02-28T20:23:14Z,http://arxiv.org/abs/2603.00800v1,2603.00800,galactic_dynamics,77,59,False,True,180,239
astrobench_15ca427d22,astrobench_15ca427d22_chunk_000,0,"A Low-mass Model of The Milky Way: The Disk Warp Resulting from A Galaxy Merger. Previous studies have shown that disk warps can result from galaxy mergers. Recent research indicates a noticeable decline in the rotation curve (RC) of the Milky Way (MW), suggesting the need for a new low-mass model to describe its dynamical features. This study constructs a new Gaia-Sausage-Enceladus (GSE) merger model to characterize the RC features of our galaxy. We use the GIZMO code to simulate mergers with various orbital parameters to investigate how the disk warp evolves under different conditions. This simulation demonstrates the evolutionary mechanism of disk warp, which arises due to the asymmetric gravitational potential of the dark matter (DM) halo generated universally",title_abstract,title_abstract,,,,,A Low-mass Model of The Milky Way: The Disk Warp Resulting from A Galaxy Merger,"Mingji Deng, Cuihua Du, Jian Zhang, Haoyang Liu, Zhongbcheng Li",astro-ph.GA,2026-01-29T12:41:33Z,http://arxiv.org/abs/2601.21638v1,2601.21638,galactic_dynamics,156,120,False,False,0,120
astrobench_15ca427d22,astrobench_15ca427d22_chunk_001,1,"warp evolves under different conditions. This simulation demonstrates the evolutionary mechanism of disk warp, which arises due to the asymmetric gravitational potential of the dark matter (DM) halo generated universally by galaxy mergers. The results indicate that the tilt angle of the DM halo partly reflects the gravitational strength at the $Z=0$ plane, while the gravitational strength on the disk plane reflects the amplitude of disk warp. We identify a dual-regime interaction mechanism driven by the asymmetric halo potential. On short timescales, we find a distinct anti-correlation between the halo's tilt angle and the disk's warp amplitude, indicating a `seesaw' mechanism of angular momentum exchange. On secular timescales, however, dynamical friction drives a global alignment, causing both the halo tilt",title_abstract,title_abstract,,,,,A Low-mass Model of The Milky Way: The Disk Warp Resulting from A Galaxy Merger,"Mingji Deng, Cuihua Du, Jian Zhang, Haoyang Liu, Zhongbcheng Li",astro-ph.GA,2026-01-29T12:41:33Z,http://arxiv.org/abs/2601.21638v1,2601.21638,galactic_dynamics,156,120,False,True,90,210
astrobench_15ca427d22,astrobench_15ca427d22_chunk_002,2,"tilt angle and the disk's warp amplitude, indicating a `seesaw' mechanism of angular momentum exchange. On secular timescales, however, dynamical friction drives a global alignment, causing both the halo tilt and the warp amplitude to decay simultaneously. Furthermore, we demonstrate that high-inclination mergers can sustain long-lived prograde precession, where the persistent yet decaying gravitational torque maintains the prograde bending mode against differential wind-up.",title_abstract,title_abstract,,,,,A Low-mass Model of The Milky Way: The Disk Warp Resulting from A Galaxy Merger,"Mingji Deng, Cuihua Du, Jian Zhang, Haoyang Liu, Zhongbcheng Li",astro-ph.GA,2026-01-29T12:41:33Z,http://arxiv.org/abs/2601.21638v1,2601.21638,galactic_dynamics,82,63,False,False,180,243
astrobench_d82fccf1ca,astrobench_d82fccf1ca_chunk_000,0,"Stirring Things Up: Bar-induced substructures in the stellar halo of a cosmological Milky Way analogue. The stellar halo of the Milky Way contains the remnants of past accretion events, which could be detectable as substructures in the classical integrals of motion space, such as energy and angular momentum (E-Lz). However, our galaxy also contains a non-axisymmetric stellar bar, which traps stars in resonant orbits, leading to substructures in phase-space. Using a high-resolution magneto-hydrodynamic cosmological zoom-in simulation of a Milky Way analogue, we explore the connection between the bar and the accreted stellar halo. We find that the bar induces prominent substructures, or ""ridges"", in E-Lz, caused by the resonances. The most pronounced of these is caused by the corotation and",title_abstract,title_abstract,,,,,Stirring Things Up: Bar-induced substructures in the stellar halo of a cosmological Milky Way analogue,"Thomas Tomlinson, Francesca Fragkoudi, Andreia Carrillo, Azadeh Fattahi, Paula Gherghinescu, Alis Deason, Rüdiger Pakmor, Robert J. J. Grand, Facundo A. Gómez, Freeke van de Voort, Rebekka Bieri",astro-ph.GA,2026-01-20T19:14:36Z,http://arxiv.org/abs/2601.14409v1,2601.14409,galactic_dynamics,156,120,False,False,0,120
astrobench_d82fccf1ca,astrobench_d82fccf1ca_chunk_001,1,"accreted stellar halo. We find that the bar induces prominent substructures, or ""ridges"", in E-Lz, caused by the resonances. The most pronounced of these is caused by the corotation and the retrograde 1:1 resonances, with weaker ridges visible due to the prograde 1:1 and outer Lindblad resonance. The ridges are present across much of the stellar halo, with variations in radius due to the morphology of different orbital families. We explore the scattering of orbits at the resonances, finding that stars trapped at the 1:1 retrograde resonance become more circularised and have more negative angular momentum. Additionally, stars can move between the corotation and retrograde 1:1 families, thus alternating between prograde and retrograde motion. Due to these scatterings and the",title_abstract,title_abstract,,,,,Stirring Things Up: Bar-induced substructures in the stellar halo of a cosmological Milky Way analogue,"Thomas Tomlinson, Francesca Fragkoudi, Andreia Carrillo, Azadeh Fattahi, Paula Gherghinescu, Alis Deason, Rüdiger Pakmor, Robert J. J. Grand, Facundo A. Gómez, Freeke van de Voort, Rebekka Bieri",astro-ph.GA,2026-01-20T19:14:36Z,http://arxiv.org/abs/2601.14409v1,2601.14409,galactic_dynamics,156,120,False,False,90,210
astrobench_d82fccf1ca,astrobench_d82fccf1ca_chunk_002,2,"and have more negative angular momentum. Additionally, stars can move between the corotation and retrograde 1:1 families, thus alternating between prograde and retrograde motion. Due to these scatterings and the pre-existing metallicity gradients in the accreted population, the bar-induced substructures have distinct metallicities compared to stars in the surrounding phase-space. Our results suggest the need for caution when searching the Milky Way stellar halo for accreted substructures in both integral of motions and chemical spaces, since these can be induced by internal perturbations.",title_abstract,title_abstract,,,,,Stirring Things Up: Bar-induced substructures in the stellar halo of a cosmological Milky Way analogue,"Thomas Tomlinson, Francesca Fragkoudi, Andreia Carrillo, Azadeh Fattahi, Paula Gherghinescu, Alis Deason, Rüdiger Pakmor, Robert J. J. Grand, Facundo A. Gómez, Freeke van de Voort, Rebekka Bieri",astro-ph.GA,2026-01-20T19:14:36Z,http://arxiv.org/abs/2601.14409v1,2601.14409,galactic_dynamics,108,83,False,False,180,263
